URL,Rule Type,Result Type,Result Condition,Result Condition Index,Rule Set,Impact,Message,HTML Element,DOM Element,Help,Help URL,WCAG Criteria,axe-scan Version
https://practice.expandtesting.com/,color-contrast,violations,any,1,wcag2aa,serious,Element has insufficient color contrast of 4.26 (foreground color: #0d6efd- background color: #f8f9fa- font size: 12.0pt (16px)- font weight: normal). Expected contrast ratio of 4.5:1,<a type="button" class="btn btn-outline-primary me-1" href="/add-remove-elements">Try it out</a>,.btn-outline-primary.me-1[href$="add-remove-elements"],Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast?application=axe-puppeteer,1.4.3,2.0.0
https://practice.expandtesting.com/,color-contrast,violations,any,1,wcag2aa,serious,Element has insufficient color contrast of 4.26 (foreground color: #0d6efd- background color: #f8f9fa- font size: 12.0pt (16px)- font weight: normal). Expected contrast ratio of 4.5:1,<a type="button" class="btn btn-outline-primary me-1" href="/download-secure">Try it out</a>,.btn-outline-primary.me-1[href$="download-secure"],Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast?application=axe-puppeteer,1.4.3,2.0.0
https://practice.expandtesting.com/,color-contrast,violations,any,1,wcag2aa,serious,Element has insufficient color contrast of 4.26 (foreground color: #0d6efd- background color: #f8f9fa- font size: 12.0pt (16px)- font weight: normal). Expected contrast ratio of 4.5:1,<a type="button" class="btn btn-outline-primary me-1" href="/notification-message">Try it out</a>,.btn-outline-primary.me-1[href$="notification-message"],Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast?application=axe-puppeteer,1.4.3,2.0.0
https://practice.expandtesting.com/,color-contrast,violations,any,1,wcag2aa,serious,Element has insufficient color contrast of 4.26 (foreground color: #0d6efd- background color: #f8f9fa- font size: 12.0pt (16px)- font weight: normal). Expected contrast ratio of 4.5:1,<a type="button" class="btn btn-outline-primary me-1" href="/autocomplete">Try it out</a>,.btn-outline-primary.me-1[href$="autocomplete"],Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast?application=axe-puppeteer,1.4.3,2.0.0
https://practice.expandtesting.com/,color-contrast,violations,any,1,wcag2aa,serious,Element has insufficient color contrast of 4.26 (foreground color: #0d6efd- background color: #f8f9fa- font size: 12.0pt (16px)- font weight: normal). Expected contrast ratio of 4.5:1,<a type="button" class="btn btn-outline-primary me-1" href="/spies-stubs-clocks">Try it out</a>,.btn-outline-primary.me-1[href$="spies-stubs-clocks"],Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast?application=axe-puppeteer,1.4.3,2.0.0
https://practice.expandtesting.com/,color-contrast,violations,any,1,wcag2aa,serious,Element has insufficient color contrast of 4.26 (foreground color: #0d6efd- background color: #f8f9fa- font size: 12.0pt (16px)- font weight: normal). Expected contrast ratio of 4.5:1,<a type="button" class="btn btn-outline-primary me-1" href="/challenging-dom">Try it out</a>,.btn-outline-primary.me-1[href$="challenging-dom"],Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast?application=axe-puppeteer,1.4.3,2.0.0
https://practice.expandtesting.com/,color-contrast,violations,any,1,wcag2aa,serious,Element has insufficient color contrast of 4.26 (foreground color: #0d6efd- background color: #f8f9fa- font size: 12.0pt (16px)- font weight: normal). Expected contrast ratio of 4.5:1,<a type="button" class="btn btn-outline-primary me-1" href="/large">Try it out</a>,.btn-outline-primary.me-1[href$="large"],Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast?application=axe-puppeteer,1.4.3,2.0.0
https://practice.expandtesting.com/,color-contrast,violations,any,1,wcag2aa,serious,Element has insufficient color contrast of 4.26 (foreground color: #0d6efd- background color: #f8f9fa- font size: 12.0pt (16px)- font weight: normal). Expected contrast ratio of 4.5:1,<a type="button" class="btn btn-outline-primary me-1" href="/shadowdom">Try it out</a>,.btn-outline-primary.me-1[href$="shadowdom"],Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast?application=axe-puppeteer,1.4.3,2.0.0
https://practice.expandtesting.com/,color-contrast,violations,any,1,wcag2aa,serious,Element has insufficient color contrast of 4.26 (foreground color: #0d6efd- background color: #f8f9fa- font size: 12.0pt (16px)- font weight: normal). Expected contrast ratio of 4.5:1,<a type="button" class="btn btn-outline-primary me-1" href="/typos">Try it out</a>,.btn-outline-primary.me-1[href$="typos"],Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast?application=axe-puppeteer,1.4.3,2.0.0
https://practice.expandtesting.com/,color-contrast,violations,any,1,wcag2aa,serious,Element has insufficient color contrast of 4.26 (foreground color: #0d6efd- background color: #f8f9fa- font size: 12.0pt (16px)- font weight: normal). Expected contrast ratio of 4.5:1,<a type="button" class="btn btn-outline-primary me-1" href="/my-ip">Try it out</a>,.btn-outline-primary.me-1[href$="my-ip"],Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast?application=axe-puppeteer,1.4.3,2.0.0
https://practice.expandtesting.com/,color-contrast,violations,any,1,wcag2aa,serious,Element has insufficient color contrast of 4.26 (foreground color: #0d6efd- background color: #f8f9fa- font size: 12.0pt (16px)- font weight: normal). Expected contrast ratio of 4.5:1,<a type="button" class="btn btn-outline-primary me-1" href="/broken-images">Try it out</a>,.btn-outline-primary.me-1[href$="broken-images"],Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast?application=axe-puppeteer,1.4.3,2.0.0
https://practice.expandtesting.com/,color-contrast,violations,any,1,wcag2aa,serious,Element has insufficient color contrast of 4.26 (foreground color: #0d6efd- background color: #f8f9fa- font size: 12.0pt (16px)- font weight: normal). Expected contrast ratio of 4.5:1,<a type="button" class="btn btn-outline-primary me-1" href="/infinite-scroll">Try it out</a>,.btn-outline-primary.me-1[href$="infinite-scroll"],Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast?application=axe-puppeteer,1.4.3,2.0.0
https://practice.expandtesting.com/,color-contrast,violations,any,1,wcag2aa,serious,Element has insufficient color contrast of 4.26 (foreground color: #0d6efd- background color: #f8f9fa- font size: 12.0pt (16px)- font weight: normal). Expected contrast ratio of 4.5:1,<a type="button" class="btn btn-outline-primary me-1" href="/slow">Try it out</a>,.btn-outline-primary.me-1[href$="slow"],Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast?application=axe-puppeteer,1.4.3,2.0.0
https://practice.expandtesting.com/,color-contrast,violations,any,1,wcag2aa,serious,Element has insufficient color contrast of 4.26 (foreground color: #0d6efd- background color: #f8f9fa- font size: 12.0pt (16px)- font weight: normal). Expected contrast ratio of 4.5:1,<a type="button" class="btn btn-outline-primary me-1" href="/js-dialogs">Try it out</a>,.btn-outline-primary.me-1[href$="js-dialogs"],Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast?application=axe-puppeteer,1.4.3,2.0.0
https://practice.expandtesting.com/,color-contrast,violations,any,1,wcag2aa,serious,Element has insufficient color contrast of 4.26 (foreground color: #0d6efd- background color: #f8f9fa- font size: 12.0pt (16px)- font weight: normal). Expected contrast ratio of 4.5:1,<a type="button" class="btn btn-outline-primary me-1" href="/javascript-error">Try it out</a>,.btn-outline-primary.me-1[href$="javascript-error"],Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast?application=axe-puppeteer,1.4.3,2.0.0
https://practice.expandtesting.com/,color-contrast,violations,any,1,wcag2aa,serious,Element has insufficient color contrast of 4.26 (foreground color: #0d6efd- background color: #f8f9fa- font size: 12.0pt (16px)- font weight: normal). Expected contrast ratio of 4.5:1,<a type="button" class="btn btn-outline-primary me-1" href="/jqueryui">Try it out</a>,.btn-outline-primary.me-1[href$="jqueryui"],Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast?application=axe-puppeteer,1.4.3,2.0.0
https://practice.expandtesting.com/,color-contrast,violations,any,1,wcag2aa,serious,Element has insufficient color contrast of 4.26 (foreground color: #0d6efd- background color: #f8f9fa- font size: 12.0pt (16px)- font weight: normal). Expected contrast ratio of 4.5:1,<a type="button" class="btn btn-outline-primary me-1" href="/jqueryui/menu">Try it out</a>,.row.mb-2:nth-child(13) > .col-md-3.mb-2:nth-child(4) > .card.card-custom.w-100 > .card-footer.justify-content-between.align-items-center > div > .btn-outline-primary.me-1[href$="menu"],Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast?application=axe-puppeteer,1.4.3,2.0.0
https://practice.expandtesting.com/,color-contrast,violations,any,1,wcag2aa,serious,Element has insufficient color contrast of 4.26 (foreground color: #0d6efd- background color: #f8f9fa- font size: 12.0pt (16px)- font weight: normal). Expected contrast ratio of 4.5:1,<a type="button" class="btn btn-outline-primary me-1" href="/abtest">Try it out</a>,.btn-outline-primary.me-1[href$="abtest"],Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast?application=axe-puppeteer,1.4.3,2.0.0
https://practice.expandtesting.com/,color-contrast,violations,any,1,wcag2aa,serious,Element has insufficient color contrast of 4.26 (foreground color: #0d6efd- background color: #f8f9fa- font size: 12.0pt (16px)- font weight: normal). Expected contrast ratio of 4.5:1,<a type="button" class="btn btn-outline-primary me-1" href="/checkboxes">Try it out</a>,.btn-outline-primary.me-1[href$="checkboxes"],Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast?application=axe-puppeteer,1.4.3,2.0.0
https://practice.expandtesting.com/,color-contrast,violations,any,1,wcag2aa,serious,Element has insufficient color contrast of 4.26 (foreground color: #0d6efd- background color: #f8f9fa- font size: 12.0pt (16px)- font weight: normal). Expected contrast ratio of 4.5:1,<a type="button" class="btn btn-outline-primary me-1" href="/context-menu">Try it out</a>,.col-md-3.mb-2:nth-child(3) > .card.card-custom.w-100 > .card-footer.justify-content-between.align-items-center > div > .btn-outline-primary.me-1[href$="context-menu"],Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast?application=axe-puppeteer,1.4.3,2.0.0
https://practice.expandtesting.com/,color-contrast,violations,any,1,wcag2aa,serious,Element has insufficient color contrast of 4.26 (foreground color: #0d6efd- background color: #f8f9fa- font size: 12.0pt (16px)- font weight: normal). Expected contrast ratio of 4.5:1,<a type="button" class="btn btn-outline-primary me-1" href="/key-presses">Try it out</a>,.btn-outline-primary.me-1[href$="key-presses"],Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast?application=axe-puppeteer,1.4.3,2.0.0
https://practice.expandtesting.com/,color-contrast,violations,any,1,wcag2aa,serious,Element has insufficient color contrast of 4.26 (foreground color: #0d6efd- background color: #f8f9fa- font size: 12.0pt (16px)- font weight: normal). Expected contrast ratio of 4.5:1,<a type="button" class="btn btn-outline-primary me-1" href="/disappearing-elements">Try it out</a>,.btn-outline-primary.me-1[href$="disappearing-elements"],Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast?application=axe-puppeteer,1.4.3,2.0.0
https://practice.expandtesting.com/,color-contrast,violations,any,1,wcag2aa,serious,Element has insufficient color contrast of 4.26 (foreground color: #0d6efd- background color: #f8f9fa- font size: 12.0pt (16px)- font weight: normal). Expected contrast ratio of 4.5:1,<a type="button" class="btn btn-outline-primary me-1" href="/context-menu">Try it out</a>,.col-md-3.mb-2:nth-child(2) > .card.card-custom.w-100 > .card-footer.justify-content-between.align-items-center > div > .btn-outline-primary.me-1[href$="context-menu"],Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast?application=axe-puppeteer,1.4.3,2.0.0
https://practice.expandtesting.com/,color-contrast,violations,any,1,wcag2aa,serious,Element has insufficient color contrast of 4.26 (foreground color: #0d6efd- background color: #f8f9fa- font size: 12.0pt (16px)- font weight: normal). Expected contrast ratio of 4.5:1,<a type="button" class="btn btn-outline-primary me-1" href="/dropdown">Try it out</a>,.btn-outline-primary.me-1[href$="dropdown"],Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast?application=axe-puppeteer,1.4.3,2.0.0
https://practice.expandtesting.com/,color-contrast,violations,any,1,wcag2aa,serious,Element has insufficient color contrast of 4.26 (foreground color: #0d6efd- background color: #f8f9fa- font size: 12.0pt (16px)- font weight: normal). Expected contrast ratio of 4.5:1,<a type="button" class="btn btn-outline-primary me-1" href="/redirector">Try it out</a>,.btn-outline-primary.me-1[href$="redirector"],Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast?application=axe-puppeteer,1.4.3,2.0.0
https://practice.expandtesting.com/,color-contrast,violations,any,1,wcag2aa,serious,Element has insufficient color contrast of 4.26 (foreground color: #0d6efd- background color: #f8f9fa- font size: 12.0pt (16px)- font weight: normal). Expected contrast ratio of 4.5:1,<a type="button" class="btn btn-outline-primary me-1" href="/geolocation">Try it out</a>,.btn-outline-primary.me-1[href$="geolocation"],Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast?application=axe-puppeteer,1.4.3,2.0.0
https://practice.expandtesting.com/,color-contrast,violations,any,1,wcag2aa,serious,Element has insufficient color contrast of 4.26 (foreground color: #0d6efd- background color: #f8f9fa- font size: 12.0pt (16px)- font weight: normal). Expected contrast ratio of 4.5:1,<a type="button" class="btn btn-outline-primary me-1" href="/horizontal-slider">Try it out</a>,.btn-outline-primary.me-1[href$="horizontal-slider"],Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast?application=axe-puppeteer,1.4.3,2.0.0
https://practice.expandtesting.com/,color-contrast,violations,any,1,wcag2aa,serious,Element has insufficient color contrast of 4.26 (foreground color: #0d6efd- background color: #f8f9fa- font size: 12.0pt (16px)- font weight: normal). Expected contrast ratio of 4.5:1,<a type="button" class="btn btn-outline-primary me-1" href="/hovers">Try it out</a>,.btn-outline-primary.me-1[href$="hovers"],Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast?application=axe-puppeteer,1.4.3,2.0.0
https://practice.expandtesting.com/,color-contrast,violations,any,1,wcag2aa,serious,Element has insufficient color contrast of 4.26 (foreground color: #0d6efd- background color: #f8f9fa- font size: 12.0pt (16px)- font weight: normal). Expected contrast ratio of 4.5:1,<a type="button" class="btn btn-outline-primary me-1" href="/floating-menu">Try it out</a>,.btn-outline-primary.me-1[href$="floating-menu"],Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast?application=axe-puppeteer,1.4.3,2.0.0
https://practice.expandtesting.com/,color-contrast,violations,any,1,wcag2aa,serious,Element has insufficient color contrast of 4.26 (foreground color: #0d6efd- background color: #f8f9fa- font size: 12.0pt (16px)- font weight: normal). Expected contrast ratio of 4.5:1,<a type="button" class="btn btn-outline-primary me-1" href="/iframe">Try it out</a>,.btn-outline-primary.me-1[href$="iframe"],Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast?application=axe-puppeteer,1.4.3,2.0.0
https://practice.expandtesting.com/,color-contrast,violations,any,1,wcag2aa,serious,Element has insufficient color contrast of 4.26 (foreground color: #0d6efd- background color: #f8f9fa- font size: 12.0pt (16px)- font weight: normal). Expected contrast ratio of 4.5:1,<a type="button" class="btn btn-outline-primary me-1" href="/windows">Try it out</a>,.btn-outline-primary.me-1[href$="windows"],Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast?application=axe-puppeteer,1.4.3,2.0.0
https://practice.expandtesting.com/,color-contrast,violations,any,1,wcag2aa,serious,Element has insufficient color contrast of 4.26 (foreground color: #0d6efd- background color: #f8f9fa- font size: 12.0pt (16px)- font weight: normal). Expected contrast ratio of 4.5:1,<a type="button" class="btn btn-outline-primary me-1" href="/tables">Try it out</a>,.btn-outline-primary.me-1[href$="tables"],Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast?application=axe-puppeteer,1.4.3,2.0.0
https://practice.expandtesting.com/,color-contrast,violations,any,1,wcag2aa,serious,Element has insufficient color contrast of 4.26 (foreground color: #0d6efd- background color: #f8f9fa- font size: 12.0pt (16px)- font weight: normal). Expected contrast ratio of 4.5:1,<a type="button" class="btn btn-outline-primary me-1" href="/tooltips">Try it out</a>,.btn-outline-primary.me-1[href$="tooltips"],Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast?application=axe-puppeteer,1.4.3,2.0.0
https://practice.expandtesting.com/,color-contrast,violations,any,1,wcag2aa,serious,Element has insufficient color contrast of 4.26 (foreground color: #0d6efd- background color: #f8f9fa- font size: 12.0pt (16px)- font weight: normal). Expected contrast ratio of 4.5:1,<a type="button" class="btn btn-outline-primary me-1" href="/dynamic-content">Try it out</a>,.btn-outline-primary.me-1[href$="dynamic-content"],Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast?application=axe-puppeteer,1.4.3,2.0.0
https://practice.expandtesting.com/,color-contrast,violations,any,1,wcag2aa,serious,Element has insufficient color contrast of 4.26 (foreground color: #0d6efd- background color: #f8f9fa- font size: 12.0pt (16px)- font weight: normal). Expected contrast ratio of 4.5:1,<a type="button" class="btn btn-outline-primary me-1" href="/dynamic-controls">Try it out</a>,.btn-outline-primary.me-1[href$="dynamic-controls"],Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast?application=axe-puppeteer,1.4.3,2.0.0
https://practice.expandtesting.com/,color-contrast,violations,any,1,wcag2aa,serious,Element has insufficient color contrast of 4.26 (foreground color: #0d6efd- background color: #f8f9fa- font size: 12.0pt (16px)- font weight: normal). Expected contrast ratio of 4.5:1,<a type="button" class="btn btn-outline-primary me-1" href="/dynamic-loading">Try it out</a>,.btn-outline-primary.me-1[href$="dynamic-loading"],Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast?application=axe-puppeteer,1.4.3,2.0.0
https://practice.expandtesting.com/,color-contrast,violations,any,1,wcag2aa,serious,Element has insufficient color contrast of 4.26 (foreground color: #0d6efd- background color: #f8f9fa- font size: 12.0pt (16px)- font weight: normal). Expected contrast ratio of 4.5:1,<a type="button" class="btn btn-outline-primary me-1" href="/shifting-content">Try it out</a>,.btn-outline-primary.me-1[href$="shifting-content"],Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast?application=axe-puppeteer,1.4.3,2.0.0
https://practice.expandtesting.com/,color-contrast,violations,any,1,wcag2aa,serious,Element has insufficient color contrast of 4.26 (foreground color: #0d6efd- background color: #f8f9fa- font size: 12.0pt (16px)- font weight: normal). Expected contrast ratio of 4.5:1,<a type="button" class="btn btn-outline-primary me-1" href="/status-codes">Try it out</a>,.btn-outline-primary.me-1[href$="status-codes"],Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast?application=axe-puppeteer,1.4.3,2.0.0
https://practice.expandtesting.com/,color-contrast,violations,any,1,wcag2aa,serious,Element has insufficient color contrast of 4.26 (foreground color: #0d6efd- background color: #f8f9fa- font size: 12.0pt (16px)- font weight: normal). Expected contrast ratio of 4.5:1,<a type="button" class="btn btn-outline-primary me-1" href="/dynamic-id">Try it out</a>,.btn-outline-primary.me-1[href$="dynamic-id"],Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast?application=axe-puppeteer,1.4.3,2.0.0
https://practice.expandtesting.com/,color-contrast,violations,any,1,wcag2aa,serious,Element has insufficient color contrast of 4.26 (foreground color: #0d6efd- background color: #f8f9fa- font size: 12.0pt (16px)- font weight: normal). Expected contrast ratio of 4.5:1,<a type="button" class="btn btn-outline-primary me-1" href="/entry-ad">Try it out</a>,.btn-outline-primary.me-1[href$="entry-ad"],Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast?application=axe-puppeteer,1.4.3,2.0.0
https://practice.expandtesting.com/,color-contrast,violations,any,1,wcag2aa,serious,Element has insufficient color contrast of 4.26 (foreground color: #0d6efd- background color: #f8f9fa- font size: 12.0pt (16px)- font weight: normal). Expected contrast ratio of 4.5:1,<a type="button" class="btn btn-outline-primary me-1" href="/exit-intent">Try it out</a>,.btn-outline-primary.me-1[href$="exit-intent"],Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast?application=axe-puppeteer,1.4.3,2.0.0
https://practice.expandtesting.com/,color-contrast,violations,any,1,wcag2aa,serious,Element has insufficient color contrast of 4.26 (foreground color: #0d6efd- background color: #f8f9fa- font size: 12.0pt (16px)- font weight: normal). Expected contrast ratio of 4.5:1,<a type="button" class="btn btn-outline-primary me-1" href="/contact">Try it out</a>,.btn-outline-primary.me-1[href$="contact"],Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast?application=axe-puppeteer,1.4.3,2.0.0
https://practice.expandtesting.com/,color-contrast,violations,any,1,wcag2aa,serious,Element has insufficient color contrast of 4.26 (foreground color: #0d6efd- background color: #f8f9fa- font size: 12.0pt (16px)- font weight: normal). Expected contrast ratio of 4.5:1,<a type="button" class="btn btn-outline-primary me-1" href="/google-tracking-events">Try it out</a>,.btn-outline-primary.me-1[href$="google-tracking-events"],Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast?application=axe-puppeteer,1.4.3,2.0.0
https://practice.expandtesting.com/,color-contrast,violations,any,1,wcag2aa,serious,Element has insufficient color contrast of 4.26 (foreground color: #0d6efd- background color: #f8f9fa- font size: 12.0pt (16px)- font weight: normal). Expected contrast ratio of 4.5:1,<a type="button" class="btn btn-outline-primary me-1" href="/users/1">Try it out</a>,.btn-outline-primary.me-1[href$="users/1"],Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast?application=axe-puppeteer,1.4.3,2.0.0
https://practice.expandtesting.com/,color-contrast,violations,any,1,wcag2aa,serious,Element has insufficient color contrast of 4.26 (foreground color: #0d6efd- background color: #f8f9fa- font size: 12.0pt (16px)- font weight: normal). Expected contrast ratio of 4.5:1,<a type="button" class="btn btn-outline-primary me-1" href="/feedback">Try it out</a>,.btn-outline-primary.me-1[href$="feedback"],Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast?application=axe-puppeteer,1.4.3,2.0.0
https://practice.expandtesting.com/,color-contrast,violations,any,1,wcag2aa,serious,Element has insufficient color contrast of 4.26 (foreground color: #0d6efd- background color: #f8f9fa- font size: 12.0pt (16px)- font weight: normal). Expected contrast ratio of 4.5:1,<a type="button" class="btn btn-outline-primary me-1" href="/scrollbars">Try it out</a>,.btn-outline-primary.me-1[href$="scrollbars"],Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast?application=axe-puppeteer,1.4.3,2.0.0
https://practice.expandtesting.com/,color-contrast,violations,any,1,wcag2aa,serious,Element has insufficient color contrast of 4.26 (foreground color: #0d6efd- background color: #f8f9fa- font size: 12.0pt (16px)- font weight: normal). Expected contrast ratio of 4.5:1,<a type="button" class="btn btn-outline-primary me-1" href="/cookie-alert">Try it out</a>,.btn-outline-primary.me-1[href$="cookie-alert"],Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast?application=axe-puppeteer,1.4.3,2.0.0
https://practice.expandtesting.com/,color-contrast,violations,any,1,wcag2aa,serious,Element has insufficient color contrast of 4.26 (foreground color: #0d6efd- background color: #f8f9fa- font size: 12.0pt (16px)- font weight: normal). Expected contrast ratio of 4.5:1,<a type="button" class="btn btn-outline-primary me-1" href="/http-headers">Try it out</a>,.btn-outline-primary.me-1[href$="http-headers"],Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast?application=axe-puppeteer,1.4.3,2.0.0
https://practice.expandtesting.com/,color-contrast,violations,any,1,wcag2aa,serious,Element has insufficient color contrast of 4.26 (foreground color: #0d6efd- background color: #f8f9fa- font size: 12.0pt (16px)- font weight: normal). Expected contrast ratio of 4.5:1,<a type="button" class="btn btn-outline-primary me-1" href="/console-logs">Try it out</a>,.btn-outline-primary.me-1[href$="console-logs"],Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast?application=axe-puppeteer,1.4.3,2.0.0
https://practice.expandtesting.com/,color-contrast,violations,any,1,wcag2aa,serious,Element has insufficient color contrast of 4.26 (foreground color: #0d6efd- background color: #f8f9fa- font size: 12.0pt (16px)- font weight: normal). Expected contrast ratio of 4.5:1,<a type="button" class="btn btn-outline-primary me-1" href="/notes/app/login">Try it out</a>,.row.mb-2:nth-child(24) > .col-md-3.mb-2:nth-child(1) > .card.card-custom.w-100 > .card-footer.justify-content-between.align-items-center > div > .btn-outline-primary.me-1[href$="login"],Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast?application=axe-puppeteer,1.4.3,2.0.0
https://practice.expandtesting.com/,color-contrast,violations,any,1,wcag2aa,serious,Element has insufficient color contrast of 4.26 (foreground color: #0d6efd- background color: #f8f9fa- font size: 12.0pt (16px)- font weight: normal). Expected contrast ratio of 4.5:1,<a type="button" class="btn btn-outline-primary me-1" href="/basic-auth">Try it out</a>,.btn-outline-primary.me-1[href$="basic-auth"],Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast?application=axe-puppeteer,1.4.3,2.0.0
https://practice.expandtesting.com/,color-contrast,violations,any,1,wcag2aa,serious,Element has insufficient color contrast of 4.26 (foreground color: #0d6efd- background color: #f8f9fa- font size: 12.0pt (16px)- font weight: normal). Expected contrast ratio of 4.5:1,<a type="button" class="btn btn-outline-primary me-1" href="/digest-auth">Try it out</a>,.btn-outline-primary.me-1[href$="digest-auth"],Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast?application=axe-puppeteer,1.4.3,2.0.0
https://practice.expandtesting.com/,color-contrast,violations,any,1,wcag2aa,serious,Element has insufficient color contrast of 4.26 (foreground color: #0d6efd- background color: #f8f9fa- font size: 12.0pt (16px)- font weight: normal). Expected contrast ratio of 4.5:1,<a type="button" class="btn btn-outline-primary me-1" href="/random-number">Try it out</a>,.btn-outline-primary.me-1[href$="random-number"],Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast?application=axe-puppeteer,1.4.3,2.0.0
https://practice.expandtesting.com/,color-contrast,violations,any,1,wcag2aa,serious,Element has insufficient color contrast of 4.26 (foreground color: #0d6efd- background color: #f8f9fa- font size: 12.0pt (16px)- font weight: normal). Expected contrast ratio of 4.5:1,<a type="button" class="btn btn-outline-primary me-1" href="/flaky-test">Try it out</a>,.btn-outline-primary.me-1[href$="flaky-test"],Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast?application=axe-puppeteer,1.4.3,2.0.0
